,class_name,text,aviation,cybersecurity,domestic_unrest_violence,extreme_weather,forced_labor,general_biz_trend,individual_accidents_tragedies,later_report,lawsuit_legal_insurance,leisure_other_news,maritime,pandemics_large_scale_diseases,railway,strike,trade_war_embargos_bans,transportation_trends_projects,war_conflict,warehouse_fire,class_index,label
661,cybersecurity,"Kuala Lumpur's international airport faced a significant cyber security threat, affecting air traffic control systems and causing flight cancellations. Malaysian authorities are collaborating with cybersecurity experts to address vulnerabilities in the country's aviation infrastructure.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
662,individual_accidents_tragedies,"The bustling city of Metroville witnessed a tragic incident when a pedestrian bridge collapsed, resulting in the death of commuter Sneha Verma. The collapse, attributed to structural deficiencies, has prompted a citywide inspection of aging infrastructure.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
663,maritime,"A ferry capsized in the Mekong River, resulting in a tragic loss of life and prompting investigations into the safety standards of passenger vessels in Southeast Asia. The incident has raised concerns about the adequacy of regulatory measures in the region.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
664,pandemics_large_scale_diseases,"In a shocking turn of events, Tokyo grapples with a new strain of influenza that has paralyzed its bustling transportation network. Train stations stand eerily silent as the government enforces a strict lockdown, leaving commuters stranded and businesses facing unprecedented losses.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
665,individual_accidents_tragedies,"A motorcycle collision in Ridgeview claimed the lives of two riders, Deepak Sharma and Shalini Kapoor. The accident occurred at the busy intersection of Main Street and Park Avenue, prompting authorities to reassess traffic safety measures in the area.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
666,railway,"The historic Venice Simplon-Orient-Express faced an unprecedented disruption in the Italian Alps as a series of mudslides blocked the tracks. Passengers are stranded in the scenic mountainous landscape, and rescue teams are navigating challenging terrain to reach the affected train.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
667,later_report,"Yesterday, the suburban community of Brookside experienced a temporary suspension of bus services due to a staffing shortage. The transit authority reports that staffing levels have been restored, and bus services are set to resume their regular schedules. Commuters are thanked for their patience during the brief disruption.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
668,aviation,Amsterdam's Schiphol Airport experienced a major runway closure on April 7th after a cargo plane skidded off the tarmac during landing. The incident prompted a reevaluation of runway maintenance procedures and emergency response protocols.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
669,cybersecurity,"Singapore's strategic importance in global trade suffered a severe blow as a major logistics hub was targeted by a cyber attack. The incident disrupted the flow of goods and left businesses grappling with the aftermath, highlighting the vulnerability of critical infrastructure.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
670,forced_labor,"Vienna, Austria, is shaken by a forced labor scandal involving a popular home appliance brand. The company faces allegations of complicity in a sweatshop operation, prompting consumers to question the ethics of their household purchases.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
671,lawsuit_legal_insurance,"The serene suburbs of Cincinnati are disrupted by legal battles as homeowners file lawsuits against a property management company. Claims stem from a series of water main breaks on April 10, causing extensive property damage and financial losses due to inadequate maintenance.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
672,trade_war_embargos_bans,"Warsaw, Poland, seeks international mediation in a trade dispute with a European neighbor over restrictions on agricultural imports. The outcome could set a precedent for future trade relations within the European Union.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
673,aviation,"A drone incursion disrupted operations at Dallas/Fort Worth International Airport on April 2nd, leading to the temporary suspension of flights. The incident prompted renewed efforts to develop effective counter-drone technologies.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
674,cybersecurity,"London's Gatwick Airport faced a severe cyber security breach, affecting flight schedules and causing chaos among travelers. British authorities are working to identify the perpetrators and strengthen the country's aviation security infrastructure.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
675,railway,"The scenic Bernina Express faced a major setback in the Swiss Alps as a landslide blocked the tracks, leaving passengers stranded in the picturesque mountainous landscape. Rescue teams are navigating challenging terrain to reach the affected train and evacuate passengers.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
676,strike,"Tech industry workers in the fictional city of Cyberspace City are staging a walkout, demanding better protection against harassment and discrimination in the workplace. The Silicon Equality Coalition has organized the protest, drawing attention to the need for a safer work environment.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
677,warehouse_fire,"In Jakarta, Indonesia, a storage facility collapsed due to structural failure, trapping workers inside. Rescue teams are working tirelessly to free those trapped and provide medical assistance.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
678,forced_labor,"Vancouver, Canada, is thrust into the spotlight as a prominent outdoor apparel brand faces allegations of complicity in a forced labor ring. The scandal prompts consumers to reevaluate their support for the brand, sparking a broader conversation on ethical consumerism.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
679,cybersecurity,"Hackers breached the security of a major shipping company in Vancouver, Canada, causing disruptions in maritime operations and delays in cargo deliveries. Canadian authorities are taking swift action to investigate the cyber attack and strengthen cybersecurity measures for ports.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
680,warehouse_fire,"In Rio de Janeiro, heavy rains triggered a landslide that struck a storage facility, burying it under mud and debris. Rescue efforts are underway as emergency responders try to locate and extract survivors.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
681,maritime,"The Port of Hamburg faced a major setback when a chemical spill occurred during the unloading of hazardous materials from the MV Green Chemist. Emergency response teams are working to contain the spill, but the incident has raised questions about safety protocols and handling of dangerous cargo.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
682,lawsuit_legal_insurance,"Residents of St. Louis are pursuing legal action against a waste management company following a toxic waste spill on February 3. Lawsuits allege improper disposal practices, resulting in environmental contamination and health issues for those residing in the affected areas.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
683,aviation,"Madrid-Barajas Adolfo SuÃ¡rez Airport faced a security breach on May 19th, resulting in the evacuation of a terminal. Authorities later confirmed it was a false alarm, but the incident raised questions about the adequacy of security protocols.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
684,strike,"Employees from various airlines are causing chaos at major airports worldwide as they walk off the job, protesting against low wages and excessive working hours. The International Airline Workers Union has declared this a global strike, impacting travel plans for millions of passengers.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
685,extreme_weather,"A mysterious fog blankets the city of Misthaven, causing reduced visibility and traffic disruptions. Authorities investigate the source of the fog as residents navigate the eerie atmosphere with caution.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
686,transportation_trends_projects,"Istanbul is modernizing its ferry fleet with the introduction of electric-powered boats, providing residents and tourists with a cleaner and quieter commute across the Bosphorus.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
687,transportation_trends_projects,"In the quaint town of Harborview, a revolutionary bicycle-sharing program is set to roll out next month. Residents are excited about the prospect of reducing traffic congestion and promoting a healthier lifestyle.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
688,individual_accidents_tragedies,A fatal bicycle accident on Ridge Road left cyclist Alex Turner dead after a collision with a delivery truck. The incident has prompted discussions about improving bike lane safety and raising awareness among motorists about sharing the road responsibly.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
689,leisure_other_news,"Cultural enthusiasts in Heritage Haven are treated to a traveling street art exhibition that transforms city walls into vibrant canvases. This artistic endeavor not only beautifies urban spaces but also sparks conversations about the intersection of culture, creativity, and public spaces.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
690,later_report,"The coastal city of Harborview releases a delayed report on the temporary closure of a seaside promenade for environmental cleanup. The cleanup efforts have been successful, and the promenade is now open, boasting a pristine shoreline and improved waste management infrastructure. Residents are encouraged to enjoy the revitalized coastal walkway.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
691,individual_accidents_tragedies,"The quiet village of Greenfield mourned the loss of a local musician, Rohan Thompson, in a house fire. The flames, fueled by musical equipment, engulfed his residence, leaving the community devastated by the untimely demise of a creative soul.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
692,forced_labor,"Stockholm, Sweden, is thrust into the spotlight as a leading tech company faces allegations of complicity in a forced labor ring. The scandal prompts a reevaluation of the tech industry's practices and a push for greater transparency.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
693,maritime,"A ferry collision occurred in the Caribbean Sea, involving the MV Caribbean Star and a private yacht, resulting in multiple injuries and a large-scale rescue operation. The incident has prompted a review of navigational safety measures in the popular tourist destination.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
694,later_report,"Yesterday, suburban Woodland Heights experienced a brief closure of its bicycle lanes for maintenance. Cyclists are informed that the lanes are now open, with the enhancements aimed at promoting safer and more accessible biking routes. The local cycling community welcomes the improvements, anticipating increased ridership.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
695,aviation,A cargo plane made an emergency landing at Incheon International Airport on January 5th after experiencing engine failure. The incident raised questions about the maintenance standards for aging aircraft in commercial fleets.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
696,individual_accidents_tragedies,"A tragic boating accident on Lakeview claimed the lives of three friends â€“ Rahul, Nisha, and Karan. The boat capsized during a recreational outing, and despite rescue efforts, the tight-knit community is grappling with the loss of these young individuals.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
697,strike,"In a surprising turn of events, employees from 10 major tech companies across Silicon Valley have initiated a large-scale strike, demanding fair wages and improved working conditions. The protest, organized by the Tech Workers Alliance, is set to continue indefinitely until their demands are met.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
698,forced_labor,"Oslo, Norway, is rocked by a forced labor exposÃ© implicating a major oil and gas company. Investigations reveal the company's ties to exploitative labor practices, prompting calls for a reassessment of corporate responsibility in the energy sector.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
699,maritime,"In a bizarre incident, a submarine drone collided with a container ship, the MV Subsea Pioneer, off the coast of Norway. The incident has sparked debates about the safety of autonomous underwater vehicles in busy maritime traffic.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
700,later_report,"Yesterday, the suburban community of Maplewood experienced a temporary suspension of bus services due to unexpected maintenance. The transit authority reports that the necessary repairs have been completed, and bus services are set to resume their regular schedules, ensuring seamless transportation for the community.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
701,forced_labor,"Istanbul, Turkey, witnesses a major outcry as a well-known electronics manufacturer is accused of exploiting workers in a hidden sweatshop. The scandal unveils a network of illegal labor practices, prompting widespread condemnation and urgent calls for corporate accountability.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
702,cybersecurity,"Vancouver's port facilities experienced a major cyber security breach, disrupting the loading and unloading of cargo ships. Canadian authorities are working closely with international partners to investigate the incident and enhance cybersecurity measures for maritime operations.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
703,transportation_trends_projects,"In the bustling metropolis of Mumbai, a state-of-the-art skywalk project is underway. This elevated pedestrian pathway aims to ease congestion on crowded streets and offer a safer commute for the city's residents.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
704,lawsuit_legal_insurance,"Citizens of Tulsa are pursuing legal action against a waste disposal company after a landfill fire on April 15 sent toxic smoke into residential areas. Lawsuits allege negligence in waste management practices, resulting in health issues and property damage for affected residents.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
