,URI,TOPIC,TITLE,TEXT,RELEVANCE_CLASS
13188,7411273387,protest_riot,"Old Banknotes: APC Govs Provoking Anarchy, Says Atiku",Atiku Abubakar accuses governors of the All Progressives Congress (APC) of preparing the ground for anarchy in the country,0
13189,7411273387,protest_riot,"Old Banknotes: APC Govs Provoking Anarchy, Says Atiku","He sympathised with Nigerians over the hardship they were facing over the naira scarcity, which was having unintended consequences",0
13190,7411273387,protest_riot,"Old Banknotes: APC Govs Provoking Anarchy, Says Atiku","Atiku's accusation came as the ancient town of Sagamu was yesterday morning, thrown into chaos as angry youths attacked branches of four commercial banks and other public facilities in the town",0
13191,7411273387,protest_riot,"Old Banknotes: APC Govs Provoking Anarchy, Says Atiku","Protesting youths set banks, IBEDC, INEC offices ablaze in Ogun  APC campaign: Inconsistent Atiku cannot offer leadership.",0
13192,7411258375,protest_riot,Ministerial Staff Protest Across Raj Over Pay  Jaipur News - Times of India,Rajasthan State Ministerial Employees' Federation (RSMEF) has been demanding that its members be paid salary equal to that of ministerial employees of the secretariat and employees recruited through RPSC,0
13193,7411258375,protest_riot,Ministerial Staff Protest Across Raj Over Pay  Jaipur News - Times of India,"In Jaipur, employees of 45 departments gathered outside the office of the finance department and staged a demonstration",0
13194,7411258375,protest_riot,Ministerial Staff Protest Across Raj Over Pay  Jaipur News - Times of India,They accused the government of neglecting their demands and boycotted half a day's work,0
13195,7411258375,protest_riot,Ministerial Staff Protest Across Raj Over Pay  Jaipur News - Times of India,The protest was held outside the district and block headquarters on Monday,0
13196,7411258375,protest_riot,Ministerial Staff Protest Across Raj Over Pay  Jaipur News - Times of India,The demonstration was called to protest the government's failure to meet their demands.,0
13197,7411168511,protest_riot,Bengaluru: Protest over bus fee enters 8th day; students to meet VC  Bengaluru News - Times of India,"Azim Premji University at Sarjapur demands a fee of Rs 8,500 per semester from students at one of the hostels off campus for a shuttle bus service",0
13198,7411168511,protest_riot,Bengaluru: Protest over bus fee enters 8th day; students to meet VC  Bengaluru News - Times of India,Students said they will meet the vice-chancellor on Tuesday to raise a complaint,0
13199,7411168511,protest_riot,Bengaluru: Protest over bus fee enters 8th day; students to meet VC  Bengaluru News - Times of India,The route from the hostel to the college is also said to be rather unsafe,0
13200,7411168511,protest_riot,Bengaluru: Protest over bus fee enters 8th day; students to meet VC  Bengaluru News - Times of India,"The university has no comments to offer at this point,a statement read",0
13201,7411168511,protest_riot,Bengaluru: Protest over bus fee enters 8th day; students to meet VC  Bengaluru News - Times of India,The students are taking turns to keep their sit-in demonstration going.,0
13202,7411159257,protest_riot,PMLQ protest seeks Bhatti's release,Demonstration organized in Paris under the auspices of Pakistan Muslim League-Q,0
13203,7411159257,protest_riot,PMLQ protest seeks Bhatti's release,Protesters carried banners demanding release of Muhammad Khan Bhatti,0
13204,7411159257,protest_riot,PMLQ protest seeks Bhatti's release,PMLQ leader Khurram Tarar termed Bhatto's arrest nothing but political victimization,0
13205,7411159257,protest_riot,PMLQ protest seeks Bhatti's release,He threatened that if Bhatta was not released soon they will be forced to protest at the European Parliament,0
13206,7411159257,protest_riot,PMLQ protest seeks Bhatti's release,"The accusation of corruption against Muhammad Khan bhatti is a joke, Tarar said",0
13207,7411159257,protest_riot,PMLQ protest seeks Bhatti's release,"The protest was led by Asmatullah Tarar, a member of the PML-Z.",0
13208,7411128857,protest_riot,Kallar Kahar Accident,At least 14 killed and several others injured as a bus fell into a ravine near Kallar Kahar on the M2 motorway between Lahore and Islamabad,0
13209,7411128857,protest_riot,Kallar Kahar Accident,"This is the fourth major road accident across Pakistan in less than two months, making the conversation around safety protocols and corrective action necessary",0
13210,7411128857,protest_riot,Kallar Kahar Accident,"Between 2020-21, at least 6,000 fatalities due to road accidents were reported and other estimates are higher",0
13211,7411128857,protest_riot,Kallar Kahar Accident,Relevant authorities have a responsibility toward regular vehicle fitness checks and training of traffic police to respond promptly in such emergencies.,0
13212,7411123983,protest_riot,China Insists Health Care Cuts Not Happening After Massive Wuhan Protest,Chinese state media attempted to mollify the surprisingly large protests in several cities against proposed health care cuts,0
13213,7411123983,protest_riot,China Insists Health Care Cuts Not Happening After Massive Wuhan Protest,Unexpectedly large protests broke out in Dalian and Wuhan last week,0
13214,7411123983,protest_riot,China Insists Health Care Cuts Not Happening After Massive Wuhan Protest,"The latter city is now infamous as ground zero for the global coronavirus pandemic, a fact that was not unrelated to the protests",0
13215,7411123983,protest_riot,China Insists Health Care Cuts Not Happening After Massive Wuhan Protest,Many citizens believe the Chinese Communist Party is slashing benefits and raiding health insurance funds to cover the long-concealed costs of managing coronav virus,0
13216,7411123983,protest_riot,China Insists Health Care Cuts Not Happening After Massive Wuhan Protest,"The controversial reforms also raised the threshold for reimbursing doctor visits, a change expected to be difficult for older people.",0
13217,7411098456,protest_riot,Israeli government advances legal system overhaul despite mass protest,NEW: 63-47 vote gives initial approval to a plan that would give Netanyahu's coalition more power,1
13218,7411098456,protest_riot,Israeli government advances legal system overhaul despite mass protest,NEW: Critics fear judges will be appointed based on their loyalty to the government or prime minister,1
13219,7411098456,protest_riot,Israeli government advances legal system overhaul despite mass protest,The showdown has plunged Israel into one of its most bitter domestic crises,1
13220,7411098456,protest_riot,Israeli government advances legal system overhaul despite mass protest,Both sides insist that the future of democracy is at stake in their Middle Eastern country.,1
13221,7411098456,protest_riot,Israeli government advances legal system overhaul despite mass protest,"Israeli Palestinians, a minority that may have the most to lose by the overhaul, have mostly stayed on the sidelines, due to discrimination they face at home.",1
13222,7411024378,train,Spain train chief quits over order of too wide trains,"Isaias Taboas and Isabel Pardo step down as head and secretary of state for transport, respectively",0
