,URI,TOPIC,TEXT,RELEVANCE_CLASS
14083,7404040802,train,"Ohio train that erupted in fireball broke down days before, says staffEmployees for Norfolk Southern have suggested the train, designated 32N, was widely thought to have been too heavy and made up of too many cars, making it hard to stop",1
14084,7404040802,train,"It comes as the Norfolk Southern CEO, Alan Shaw, became a focus of controversy after reports that the firm successfully lobbied former President Donald Trump to repeal a safety rule requiring some trains to have electronic brakes",1
14085,7404040802,train,"Norfolk Southern Corporation rejected the idea the train was too long and heavy, telling DailyMail.com it 'previously ran as one longer and heavier train before being split into two shorter, lighter trains'",1
14086,7403986373,protest_riot,ICE unable to stamp out abuse allegations at detention centersAdvocates say conditions at YOU.S,0
14087,7403986373,protest_riot,immigration detention centers are getting worse,0
14088,7403986373,protest_riot,"Early in his tenure, Homeland Security Secretary Alejandro Mayorkas ordered two detention centers shuttered",0
14089,7403986373,protest_riot,"One location, the Torrance County Detention Facility in Estancia, N.M., received such poor marks in a September inspection that the Department of Homeland Security's Office of the Inspector General recommended, and continues to recommend, the immediate relocation of all Torrance detainees unless and until the facility ensures adequate staffing and appropriate living conditions.",0
14090,7403964313,protest_riot,"Right-wing demonstration: Kiryat Arba residents to hold protest outside Ben-Gvir's homeResidents of Kiryat Arba, Hebron are planning a protest outside the home of Otzma Yehudit party leader and National Security Minister Itamar Ben-Gvir on Thursday",0
14091,7403964313,protest_riot,They are demanding a mass demonstration against the recent wave of terrorist attacks and the uprooting of a Jewish-owned vineyard in the Binyamin region,0
14092,7403964313,protest_riot,"A large number of Border Police officers and officials from the Civil Administration for Judea and Samaria arrived at the orchard on Wednesday, uprooting around 1,100 trees.",0
14093,7403940714,material,The EU And US Impose A Price Cap On Russian Petroleum Products - International Trade  Investment - WorldwideThe European Union introduced a price cap on Russian petroleum products on 4 February 2023,0
14094,7403940714,material,The United States (US) issued its own guidance documents on the price cap,0
14095,7403940714,material,"The price cap for petroleum products is harmonized between the G7 states, the European Union and Australia, which form the Price Cap Coalition",0
14096,7403940714,material,"This price cap covers specific petroleum products traded at a discount or at premium to crude oil, such as jet fuel, petroleum and diesel",0
14097,7403940714,material,It will apply in addition to the existing price cap in place for Russian crude oil since 5 December 2022.,0
14098,7403849521,train,"Longer, riskier: Ohio derailment exposes concerns about train lengthThe Ohio derailment is still under investigation by multiple agencies",1
14099,7403849521,train,The NTSB has said preliminarily that an overheated wheel bearing on one of the cars is partially the culprit for the derailment,1
14100,7403849521,train,"For years, the FRA and other safety regulators have raised concerns about trains of that size",1
14101,7403849521,train,"In a 2019 study, the Government Accountability Office said 150 cars is more than twice the average length of freight trains operated by major railroads from 2008 through 2017",1
14102,7403849521,train,The freight rail industry's main trade group dismissed concerns about length.,1
14103,7403847933,material,"Nestle plans price hikes after inflation eats into profitsNestle will push through further price increases this year, Chief Executive Mark Schneider said",0
14104,7403847933,material,"He declined to comment on the planned level of price increases, which he said were necessary to offset the damage caused by commodity price rises",0
14105,7403847933,material,The maker of Nescafe instant coffee and KitKat chocolate bars raised prices by 8.2 per cent last year,0
14106,7403847933,material,"But the measures did not fully offset the increased cost of ingredients such as coffee and dairy products, meaning profit margins dwindled",0
14107,7403847933,material,The packaged goods industry has also increased prices to cope with surging costs.,0
14108,7403513087,air,YOU.S,1
14109,7403513087,air,safety board probes United runway incident at Honolulu airportThe FedEx plane had been set to land on a runway on which a Southwest Airlines jet was also cleared to depart,1
14110,7403513087,air,Homendy said it could have resulted in terrible tragedy,1
14111,7403513087,air,The NTSB issued subpoenas to the American Airlines flight crew after they refused to be interviewed on the basis their statements would be recorded for transcription,1
14112,7403513087,air,A spokesman for the Allied Pilots Association union said on Wednesday that the pilots intend to appear for their interviews in accordance with the subpoenas,1
14113,7403513087,air,It is too early to say if there was any trend among the recent runway incursion incidents.,1
14114,7403502360,protest_riot,Riding demonstration for Princess Anne 'exciting' but 'scary' for disabled horse riderThe Princess Royal visited the Riding for the Disabled Association in Porirua,0
14115,7403502360,protest_riot,"She is a patron of the organisation, of which she is a former president",0
14116,7403502360,protest_riot,The royal pair were given a demonstration by three groups of riders,0
14117,7403502360,protest_riot,They include teenagers who ride as part of a sport and recreation programme to maintain their independence,0
14118,7403502360,protest_riot,And adult wheelchair users who ride horses aspart of therapy,0
14119,7403502360,protest_riot,"One of the wheelchair users, Anne Wilson, said the princess was very in tune with where we come from and what riding does for us.",0
14120,7403347555,train,"Ohio train that derailed and leaked chemicals broke down days earlierThe 150-car train that derailed in Ohio suffered another mechanical failure days before the pile-up in East Palestine on February 2, rail workers said",1
14121,7403347555,train,"Employees for Norfolk Southern have suggested the train, designated 32N, was widely thought to have been too heavy and made up of too many cars, making it hard to stop",1
